script_id,strategy,repetition,turn,question,target_fact_id,agent_response,ground_truth
medical_05,rag,3,20,What is the name of the insurer?,F2,I don't know,"[""The insurer is Horizon Peak Health."", ""Horizon Peak Health is handling the claim.""]"
medical_05,rag,3,25,What is the case reference number?,F5,I don't know,"[""The case reference number is HP-77821-A."", ""Use reference number HP-77821-A.""]"
medical_05,rag,4,5,What is the word limit for appeal letters?,F1,900 words,"[""All appeal letters must stay under 900 words."", ""The policy requires appeal drafts to remain below 900 words."", ""The patient policy requires all appeal letters to stay under 900 words.""]"
medical_05,rag,4,10,Who is the current utilization review physician?,F8,I don't know,"[""The assigned reviewer is now Dr. Shah."", ""The utilization review physician changed to Dr. Shah."", ""The assigned utilization review physician changed from Dr. Levin to Dr. Shah last week.""]"
medical_05,rag,4,15,What sections must every draft include?,F3,"Denial Notice, Physician Recommendation, Imaging Reports, Therapy Documentation, Appeal Letter.","[""Medical Necessity, Prior Treatment History, and Requested Resolution."", ""Each draft must include Medical Necessity, Prior Treatment History, and Requested Resolution."", ""Every draft must include sections titled Medical Necessity, Prior Treatment History, and Requested Resolution.""]"
medical_05,rag,4,20,What is the name of the insurer?,F2,I don't know,"[""The insurer is Horizon Peak Health."", ""Horizon Peak Health is handling the claim.""]"
medical_05,rag,4,25,What is the case reference number?,F5,HP-77821-A,"[""The case reference number is HP-77821-A."", ""Use reference number HP-77821-A.""]"
medical_06,baseline,0,5,Within how many calendar days must the appeal packet be submitted?,F1,I don't know,"[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,baseline,0,10,Who is the current oncology reviewer?,F8,I don't know,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,baseline,0,15,What headers must every appeal document contain?,F3,"Patient information, medication requested, denial reason, and reference to guidelines or supporting literature headers.","[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,baseline,0,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,baseline,0,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_06,baseline,1,5,Within how many calendar days must the appeal packet be submitted?,F1,I don't know,"[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,baseline,1,10,Who is the current oncology reviewer?,F8,I don't know,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,baseline,1,15,What headers must every appeal document contain?,F3,I don't know,"[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,baseline,1,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,baseline,1,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_06,baseline,2,5,Within how many calendar days must the appeal packet be submitted?,F1,I don't know,"[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,baseline,2,10,Who is the current oncology reviewer?,F8,I don't know,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,baseline,2,15,What headers must every appeal document contain?,F3,I don't know,"[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,baseline,2,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,baseline,2,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_06,baseline,3,5,Within how many calendar days must the appeal packet be submitted?,F1,I don't know,"[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,baseline,3,10,Who is the current oncology reviewer?,F8,I don't know,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,baseline,3,15,What headers must every appeal document contain?,F3,"Patient information, claim reference numbers, and appeal purpose headers must be on every appeal document.","[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,baseline,3,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,baseline,3,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_06,baseline,4,5,Within how many calendar days must the appeal packet be submitted?,F1,I don't know,"[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,baseline,4,10,Who is the current oncology reviewer?,F8,I don't know,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,baseline,4,15,What headers must every appeal document contain?,F3,I don't know,"[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,baseline,4,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,baseline,4,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_06,rolling_summary,0,5,Within how many calendar days must the appeal packet be submitted?,F1,I don't know,"[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,rolling_summary,0,10,Who is the current oncology reviewer?,F8,I don't know,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,rolling_summary,0,15,What headers must every appeal document contain?,F3,"Patient information, medication requested, denial reason, clinical justification summary, supporting documentation references, request for reconsideration.","[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,rolling_summary,0,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,rolling_summary,0,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_06,rolling_summary,1,5,Within how many calendar days must the appeal packet be submitted?,F1,I don't know,"[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,rolling_summary,1,10,Who is the current oncology reviewer?,F8,I don't know,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,rolling_summary,1,15,What headers must every appeal document contain?,F3,"Patient details, medication and denial date, clear appeal statement, clinical justification summary, and attached supporting documents.","[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,rolling_summary,1,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,rolling_summary,1,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_06,rolling_summary,2,5,Within how many calendar days must the appeal packet be submitted?,F1,I don't know,"[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,rolling_summary,2,10,Who is the current oncology reviewer?,F8,I don't know,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,rolling_summary,2,15,What headers must every appeal document contain?,F3,"Patient information, policy details, and specific medication must be included as headers in every appeal document.","[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,rolling_summary,2,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,rolling_summary,2,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_06,rolling_summary,3,5,Within how many calendar days must the appeal packet be submitted?,F1,I don't know,"[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,rolling_summary,3,10,Who is the current oncology reviewer?,F8,I don't know,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,rolling_summary,3,15,What headers must every appeal document contain?,F3,"Patient name, insurance ID, diagnosis, provider information, reason for denial, clinical rationale, and reference to attachments.","[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,rolling_summary,3,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,rolling_summary,3,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_06,rolling_summary,4,5,Within how many calendar days must the appeal packet be submitted?,F1,I don't know,"[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,rolling_summary,4,10,Who is the current oncology reviewer?,F8,I don't know,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,rolling_summary,4,15,What headers must every appeal document contain?,F3,"Patient identification, insurance details, medication name and dosage, clinical condition summary, denial reason response, and request for reconsideration.","[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,rolling_summary,4,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,rolling_summary,4,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_06,hierarchical,0,5,Within how many calendar days must the appeal packet be submitted?,F1,"The appeal packet must be submitted within the insurer's specified timeline, typically 30 calendar days from denial notice.","[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,hierarchical,0,10,Who is the current oncology reviewer?,F8,I don't know,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,hierarchical,0,15,What headers must every appeal document contain?,F3,"Patient details, denied medication, and medical necessity must be included in every appeal document header.","[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,hierarchical,0,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,hierarchical,0,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_06,hierarchical,1,5,Within how many calendar days must the appeal packet be submitted?,F1,"The appeal packet must be submitted within the insurer's specified deadline, typically stated in the denial notice.","[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,hierarchical,1,10,Who is the current oncology reviewer?,F8,Dr. Smith is the current oncology reviewer for the denied medication appeal case.,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,hierarchical,1,15,What headers must every appeal document contain?,F3,"Appeal documents must include patient ID, claim details, and insurer contacts in the headers.","[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,hierarchical,1,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,hierarchical,1,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_06,hierarchical,2,5,Within how many calendar days must the appeal packet be submitted?,F1,I don't know,"[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,hierarchical,2,10,Who is the current oncology reviewer?,F8,I don't know,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,hierarchical,2,15,What headers must every appeal document contain?,F3,"Patient and insurance details, purpose of appeal, point-by-point denial responses, medical necessity and urgency references.","[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,hierarchical,2,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,hierarchical,2,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_06,hierarchical,3,5,Within how many calendar days must the appeal packet be submitted?,F1,I don't know,"[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,hierarchical,3,10,Who is the current oncology reviewer?,F8,I don't know,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,hierarchical,3,15,What headers must every appeal document contain?,F3,"Patient information, medication requested, denial reason, and medical necessity headers must be on every appeal document.","[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,hierarchical,3,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,hierarchical,3,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_06,hierarchical,4,5,Within how many calendar days must the appeal packet be submitted?,F1,The appeal packet must be submitted within the deadline stated in the denial letter.,"[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,hierarchical,4,10,Who is the current oncology reviewer?,F8,I don't know,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,hierarchical,4,15,What headers must every appeal document contain?,F3,"Patient name, date of birth, insurance ID, diagnosis, and appeal documentation list headers.","[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,hierarchical,4,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,hierarchical,4,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_06,rag,0,5,Within how many calendar days must the appeal packet be submitted?,F1,I don't know,"[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,rag,0,10,Who is the current oncology reviewer?,F8,I don't know,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,rag,0,15,What headers must every appeal document contain?,F3,"Patient’s identifying information, reference to denial and date, purpose of appeal, clinical summary, supporting documentation, and citations.","[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,rag,0,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,rag,0,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_06,rag,1,5,Within how many calendar days must the appeal packet be submitted?,F1,I don't know,"[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,rag,1,10,Who is the current oncology reviewer?,F8,I don't know,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,rag,1,15,What headers must every appeal document contain?,F3,"Consistent headers are required, but specific header names were not provided in the conversation history.","[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,rag,1,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,rag,1,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_06,rag,2,5,Within how many calendar days must the appeal packet be submitted?,F1,I don't know,"[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,rag,2,10,Who is the current oncology reviewer?,F8,I don't know,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,rag,2,15,What headers must every appeal document contain?,F3,"Appeal letter, supporting documentation, completed forms, physician signature, adverse reaction records, laboratory data, medication timelines, oncology guidelines.","[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,rag,2,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,rag,2,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_06,rag,3,5,Within how many calendar days must the appeal packet be submitted?,F1,I don't know,"[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,rag,3,10,Who is the current oncology reviewer?,F8,I don't know,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,rag,3,15,What headers must every appeal document contain?,F3,The conversation history does not specify the exact headers required for every appeal document.,"[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,rag,3,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,rag,3,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_06,rag,4,5,Within how many calendar days must the appeal packet be submitted?,F1,I don't know,"[""The appeal packet must be submitted within 21 calendar days of denial."", ""Submission is required within 21 days of the denial.""]"
medical_06,rag,4,10,Who is the current oncology reviewer?,F8,I don't know,"[""The current reviewer is Dr. Moreno."", ""The oncology reviewer changed to Dr. Moreno."", ""The assigned oncology reviewer changed from Dr. Patel to Dr. Moreno this month.""]"
medical_06,rag,4,15,What headers must every appeal document contain?,F3,"Headers with uniform font, margins, and consistent layout must appear on every appeal document page.","[""Patient Background, Clinical Evidence, and Coverage Request."", ""Each document must include Patient Background, Clinical Evidence, and Coverage Request."", ""Every appeal document must contain the headers Patient Background, Clinical Evidence, and Coverage Request.""]"
medical_06,rag,4,20,Who is the insurance provider?,F2,I don't know,"[""The insurance provider is NorthRiver Care Alliance."", ""NorthRiver Care Alliance is the payer.""]"
medical_06,rag,4,25,What is the authorization tracking number?,F5,I don't know,"[""The authorization tracking number is NR-44092-Z."", ""Use tracking number NR-44092-Z.""]"
medical_07,baseline,0,5,In which AWS region are patient records stored?,F1,I don't know,"[""AWS us-east-1"", ""Patient records are stored in AWS us-east-1"", ""The platform stores patient records in AWS us-east-1.""]"
medical_07,baseline,0,10,In which languages must patient consent forms be available?,F4,I don't know,"[""English and Spanish"", ""Consent forms must be available in English and Spanish"", ""Patient consent forms must be available in English and Spanish.""]"
medical_07,baseline,0,15,What did the recent audit identify among contractors?,F6,I don't know,"[""Weak MFA adoption among contractors"", ""The audit identified weak MFA adoption among contractors"", ""A recent audit identified weak MFA adoption among contractors.""]"
medical_07,baseline,0,20,What specialists is the organization considering onboarding?,F8,I don't know,"[""Pediatric specialists"", ""The organization is considering onboarding pediatric specialists""]"
medical_07,baseline,0,25,Within how many hours must remote consultations be logged?,F2,I don't know,"[""Within 12 hours"", ""Remote consultations must be logged within 12 hours""]"
medical_07,baseline,1,5,In which AWS region are patient records stored?,F1,I don't know,"[""AWS us-east-1"", ""Patient records are stored in AWS us-east-1"", ""The platform stores patient records in AWS us-east-1.""]"
medical_07,baseline,1,10,In which languages must patient consent forms be available?,F4,"Multiple languages, including those required for elderly patients needing interpreter assistance.","[""English and Spanish"", ""Consent forms must be available in English and Spanish"", ""Patient consent forms must be available in English and Spanish.""]"
medical_07,baseline,1,15,What did the recent audit identify among contractors?,F6,I don't know,"[""Weak MFA adoption among contractors"", ""The audit identified weak MFA adoption among contractors"", ""A recent audit identified weak MFA adoption among contractors.""]"
medical_07,baseline,1,20,What specialists is the organization considering onboarding?,F8,I don't know,"[""Pediatric specialists"", ""The organization is considering onboarding pediatric specialists""]"
medical_07,baseline,1,25,Within how many hours must remote consultations be logged?,F2,I don't know,"[""Within 12 hours"", ""Remote consultations must be logged within 12 hours""]"
medical_07,baseline,2,5,In which AWS region are patient records stored?,F1,I don't know,"[""AWS us-east-1"", ""Patient records are stored in AWS us-east-1"", ""The platform stores patient records in AWS us-east-1.""]"
medical_07,baseline,2,10,In which languages must patient consent forms be available?,F4,Multiple languages with interpreter support to ensure comprehension for elderly patients.,"[""English and Spanish"", ""Consent forms must be available in English and Spanish"", ""Patient consent forms must be available in English and Spanish.""]"
medical_07,baseline,2,15,What did the recent audit identify among contractors?,F6,I don't know,"[""Weak MFA adoption among contractors"", ""The audit identified weak MFA adoption among contractors"", ""A recent audit identified weak MFA adoption among contractors.""]"
medical_07,baseline,2,20,What specialists is the organization considering onboarding?,F8,I don't know,"[""Pediatric specialists"", ""The organization is considering onboarding pediatric specialists""]"
medical_07,baseline,2,25,Within how many hours must remote consultations be logged?,F2,I don't know,"[""Within 12 hours"", ""Remote consultations must be logged within 12 hours""]"
medical_07,baseline,3,5,In which AWS region are patient records stored?,F1,I don't know,"[""AWS us-east-1"", ""Patient records are stored in AWS us-east-1"", ""The platform stores patient records in AWS us-east-1.""]"
medical_07,baseline,3,10,In which languages must patient consent forms be available?,F4,I don't know,"[""English and Spanish"", ""Consent forms must be available in English and Spanish"", ""Patient consent forms must be available in English and Spanish.""]"
medical_07,baseline,3,15,What did the recent audit identify among contractors?,F6,I don't know,"[""Weak MFA adoption among contractors"", ""The audit identified weak MFA adoption among contractors"", ""A recent audit identified weak MFA adoption among contractors.""]"
medical_07,baseline,3,20,What specialists is the organization considering onboarding?,F8,I don't know,"[""Pediatric specialists"", ""The organization is considering onboarding pediatric specialists""]"
medical_07,baseline,3,25,Within how many hours must remote consultations be logged?,F2,I don't know,"[""Within 12 hours"", ""Remote consultations must be logged within 12 hours""]"
medical_07,baseline,4,5,In which AWS region are patient records stored?,F1,I don't know,"[""AWS us-east-1"", ""Patient records are stored in AWS us-east-1"", ""The platform stores patient records in AWS us-east-1.""]"
medical_07,baseline,4,10,In which languages must patient consent forms be available?,F4,I don't know,"[""English and Spanish"", ""Consent forms must be available in English and Spanish"", ""Patient consent forms must be available in English and Spanish.""]"
medical_07,baseline,4,15,What did the recent audit identify among contractors?,F6,I don't know,"[""Weak MFA adoption among contractors"", ""The audit identified weak MFA adoption among contractors"", ""A recent audit identified weak MFA adoption among contractors.""]"
medical_07,baseline,4,20,What specialists is the organization considering onboarding?,F8,I don't know,"[""Pediatric specialists"", ""The organization is considering onboarding pediatric specialists""]"
medical_07,baseline,4,25,Within how many hours must remote consultations be logged?,F2,I don't know,"[""Within 12 hours"", ""Remote consultations must be logged within 12 hours""]"
medical_07,rolling_summary,0,5,In which AWS region are patient records stored?,F1,I don't know,"[""AWS us-east-1"", ""Patient records are stored in AWS us-east-1"", ""The platform stores patient records in AWS us-east-1.""]"
medical_07,rolling_summary,0,10,In which languages must patient consent forms be available?,F4,I don't know,"[""English and Spanish"", ""Consent forms must be available in English and Spanish"", ""Patient consent forms must be available in English and Spanish.""]"
medical_07,rolling_summary,0,15,What did the recent audit identify among contractors?,F6,I don't know,"[""Weak MFA adoption among contractors"", ""The audit identified weak MFA adoption among contractors"", ""A recent audit identified weak MFA adoption among contractors.""]"
medical_07,rolling_summary,0,20,What specialists is the organization considering onboarding?,F8,I don't know,"[""Pediatric specialists"", ""The organization is considering onboarding pediatric specialists""]"
medical_07,rolling_summary,0,25,Within how many hours must remote consultations be logged?,F2,I don't know,"[""Within 12 hours"", ""Remote consultations must be logged within 12 hours""]"
